onu_id,fiber_length_km,split_ratio,network_load,packet_size_bytes,packets_per_sec,traffic_rate_mbps,buffer_occupancy,bandwidth_allocated_mbps,queue_delay_ms,latency_ms,jitter_ms,received_power_dbm,snr_db,ber,traffic_type,congestion,fault_event
3,17.82,32,0.273,613.56,111.73,1.441,22.41,1.927,1.456,3.814,0.305,-22.255,21.855,0.0010862835183714393,iot,0,0
18,7.61,32,0.652,834.24,257.0,4.024,43.34,5.138,6.348,8.523,0.865,-15.78,21.561,0.0017153889650524754,gaming,0,0
7,5.88,32,0.871,776.45,395.72,7.419,66.7,10.644,3.385,3.326,0.708,-17.963,23.326,0.0006048838626141026,video,0,0
25,11.47,32,0.207,486.01,165.76,1.053,16.1,1.125,2.398,8.197,0.392,-20.24,22.69,0.0010086556620321878,iot,0,0
25,4.42,32,0.272,918.03,233.8,5.675,54.41,6.135,3.224,4.906,0.722,-17.707,26.384,0.0002898738020262123,video,0,0
18,15.08,32,0.877,1184.15,268.45,7.014,77.33,6.717,5.252,9.011,0.786,-19.574,25.709,0.0005241908526816926,video,0,0
23,14.62,32,0.673,770.34,251.91,5.235,46.64,6.74,4.645,9.151,0.791,-19.329,23.027,0.0011030357701722036,video,0,0
7,3.57,32,0.695,642.62,90.05,1.862,28.77,2.418,2.95,6.129,0.576,-21.356,27.669,0.00018763135867844557,iot,0,0
17,13.24,32,0.284,1146.7,274.68,3.515,24.67,5.003,2.837,6.369,0.265,-19.39,21.313,0.0009039173967458472,video,0,0
9,15.01,32,0.876,540.51,233.22,3.431,41.79,5.425,5.535,8.236,0.576,-21.632,23.641,0.0009207635785965759,web,0,0
9,11.18,32,0.389,810.0,373.77,6.123,50.83,5.581,2.933,6.538,0.575,-19.901,21.138,0.0013748874189636981,video,0,0
23,18.54,32,0.871,828.95,282.22,4.48,48.77,4.853,4.339,6.372,1.054,-21.808,22.284,0.0013421984292569093,gaming,1,0
3,9.49,32,0.876,523.53,286.42,3.744,62.34,5.905,4.927,8.877,1.093,-14.611,25.967,0.00036827387342059053,web,0,0
27,10.3,32,0.267,735.45,165.88,3.195,25.18,3.762,3.174,6.096,0.425,-18.771,19.463,0.001774648492848725,web,0,0
19,14.36,32,0.941,545.04,159.52,1.381,18.74,2.172,4.397,10.084,0.674,-18.517,24.314,0.0007092377535436914,iot,1,0
15,4.2,32,0.563,687.46,347.0,4.056,30.51,5.739,3.885,6.134,1.076,-15.937,24.541,0.00067829644668263,gaming,0,0
30,7.29,32,0.889,1336.51,294.03,7.679,80.9,8.997,5.153,5.818,0.936,-20.99,24.363,0.000656396841323405,video,1,0
9,5.77,32,0.331,1414.45,302.16,5.844,57.05,7.578,4.204,5.878,0.692,-18.618,24.575,0.0005656358025762779,video,0,0
14,11.65,32,0.9,846.17,325.82,6.82,65.7,6.208,5.122,6.677,0.872,-19.805,25.29,0.00037789048645034596,video,1,0
13,11.74,32,0.79,586.43,132.69,3.879,36.98,5.775,3.436,4.723,0.823,-23.388,21.404,0.0012700258533739472,gaming,0,0
13,11.95,32,0.406,895.76,160.22,5.478,37.46,7.132,5.486,7.697,0.742,-13.872,25.01,0.00030424314458315827,video,0,0
2,9.73,32,0.835,583.29,343.04,2.995,48.3,3.92,6.17,8.314,1.223,-18.588,22.126,0.0011548222471022733,web,1,0
26,9.18,32,0.949,1403.03,354.31,4.935,42.46,6.64,5.041,7.477,1.218,-16.419,24.657,0.0005921911713720744,video,0,0
26,8.01,32,0.267,285.42,95.84,0.75,17.9,0.226,3.154,5.899,0.512,-17.882,26.489,0.0002090001839818065,iot,0,0
26,6.53,32,0.949,706.86,81.51,1.522,30.51,2.839,3.037,6.187,0.409,-18.181,28.163,0.00014745758369442144,iot,0,0
27,7.05,32,0.555,1144.77,209.74,4.316,24.88,7.04,3.752,4.798,0.823,-19.14,20.448,0.00253354583195794,video,0,0
28,12.6,32,0.739,632.01,223.08,3.561,49.46,4.404,3.325,3.369,0.865,-18.052,23.914,0.0008961309044401427,web,0,0
32,1.14,32,0.213,1234.86,288.6,3.624,14.52,3.821,1.113,3.364,0.01,-15.148,29.951,5.5511044921460626e-05,video,0,0
3,16.03,32,0.504,688.27,195.83,3.6,46.5,4.004,3.617,4.831,0.722,-23.514,19.638,0.0022028485713786747,gaming,0,0
12,3.78,32,0.297,703.3,292.07,5.462,29.6,7.466,2.218,3.619,0.24,-19.696,25.165,0.00038160485902769296,video,0,0
2,8.31,32,0.384,328.19,55.21,0.782,41.3,1.068,3.865,6.837,0.683,-18.145,26.965,0.000161404214882857,iot,0,0
28,6.24,32,0.266,1037.88,208.32,3.588,24.91,4.305,3.746,4.197,0.504,-15.777,27.165,0.0002214595791588334,web,0,0
2,4.19,32,0.299,1338.73,296.55,3.269,28.06,3.646,2.003,4.762,0.202,-19.486,30.634,5.7921403140983144e-05,video,0,0
17,13.55,32,0.492,539.54,225.56,5.169,30.28,6.127,2.804,8.255,0.184,-20.062,22.113,0.0010593669899963522,gaming,0,0
24,4.83,32,0.612,846.14,161.1,4.248,50.87,5.543,4.494,9.452,0.816,-15.234,25.423,0.00028025016052049204,gaming,0,0
29,13.13,32,0.755,212.0,105.22,1.607,16.93,2.392,2.891,5.877,0.566,-16.335,26.065,0.00029724251536378927,iot,0,0
29,1.88,32,0.576,179.25,126.21,1.058,14.57,1.648,3.29,5.612,0.621,-20.339,26.932,0.0003238453949314905,iot,0,0
20,18.07,32,0.718,393.27,164.9,1.267,43.99,0.981,5.701,10.798,0.661,-16.288,18.59,0.0033260617784132114,iot,1,0
19,19.79,32,0.809,223.97,154.95,1.498,24.49,1.29,4.781,8.783,0.995,-17.216,24.034,0.0008291954024598237,iot,0,0
12,6.17,32,0.781,1203.41,399.86,5.339,44.77,5.855,4.836,4.672,0.643,-18.422,24.101,0.0008618993321975256,video,0,0
14,5.24,32,0.674,257.99,97.61,0.655,23.58,0.895,2.317,3.72,0.305,-18.306,26.225,0.0003747683246919195,iot,0,0
3,17.73,32,0.611,360.99,151.51,4.276,62.09,5.847,3.742,6.78,0.786,-21.916,23.934,0.0006398018916997957,gaming,0,0
9,2.6,32,0.432,1468.43,188.74,5.061,47.18,7.289,3.888,6.437,0.636,-19.712,26.486,0.00025258169271019805,video,0,0
30,17.97,32,0.201,695.57,228.04,3.62,34.91,4.592,2.686,7.283,0.427,-20.738,22.754,0.0008590909886160523,web,0,0
5,5.18,32,0.857,1046.3,268.7,5.225,20.57,6.413,2.536,4.553,0.552,-15.918,24.799,0.0006365979732393414,video,0,0
2,5.16,32,0.286,345.87,96.07,0.594,9.43,0.471,2.966,6.233,0.722,-16.289,27.241,0.00022350513078432828,iot,0,0
7,8.48,32,0.809,832.87,176.64,1.953,37.65,2.585,6.168,9.202,1.061,-20.284,24.18,0.00048607090307807826,web,1,0
27,2.52,32,0.365,915.61,141.96,4.915,31.86,4.972,4.073,3.723,0.497,-19.87,28.871,0.00014666084689071525,gaming,0,0
12,19.26,32,0.205,843.03,239.99,2.778,36.86,3.5,2.511,6.662,0.471,-17.575,23.199,0.00048163798769391855,web,0,0
3,11.94,32,0.372,750.18,145.23,2.734,22.0,4.193,2.831,5.098,0.584,-19.055,20.614,0.001660357368230878,gaming,0,0
29,11.47,32,0.885,710.28,242.62,6.278,49.13,7.462,4.845,8.258,0.954,-19.291,21.677,0.0015579792185282232,video,1,0
1,6.63,32,0.268,1042.34,282.48,5.686,40.39,6.636,1.985,5.699,0.265,-17.225,25.156,0.00026314176933269563,video,0,0
22,14.92,32,0.882,324.77,131.43,1.442,27.09,1.768,4.013,7.691,0.89,-19.999,23.093,0.0009102930603925094,iot,0,0
3,1.29,32,0.397,618.0,136.6,1.296,12.11,2.125,1.495,3.588,0.185,-16.108,31.414,4.823235874876485e-05,iot,0,0
2,8.43,32,0.751,804.59,308.57,5.87,49.09,6.542,4.212,2.174,0.693,-18.328,27.962,0.00017302763867974553,video,1,0
15,3.62,32,0.508,834.43,193.59,3.192,30.56,4.539,3.281,6.382,0.432,-17.597,23.921,0.0005731193145307862,web,0,0
9,3.02,32,0.344,471.22,213.65,4.179,42.38,4.374,4.837,7.517,0.476,-16.619,23.591,0.0008618187408763303,gaming,0,0
28,7.8,32,0.332,275.24,92.12,1.108,18.8,0.572,3.559,3.827,0.584,-19.383,28.552,0.00012568612754324833,iot,0,0
14,3.55,32,0.762,436.75,166.92,1.79,16.95,1.975,2.344,3.969,0.626,-19.065,22.559,0.0008777722724387907,iot,0,0
22,18.15,32,0.748,1049.0,237.91,4.759,46.57,4.872,5.494,7.583,0.345,-21.574,20.001,0.002803275227055666,video,1,0
30,1.8,32,0.423,254.57,112.74,0.1,0.0,0.1,3.089,7.357,0.74,-17.371,27.328,0.00026162731398708596,iot,0,0
12,16.34,32,0.853,906.94,248.43,6.419,61.03,6.689,5.971,8.15,0.571,-20.125,18.368,0.0037241946883927964,video,1,0
20,6.65,32,0.71,448.94,333.08,3.998,28.03,3.803,4.222,6.874,0.872,-17.743,21.483,0.0010486426673335342,gaming,0,0
15,3.98,32,0.738,770.67,246.59,3.379,55.67,5.289,2.697,6.752,0.218,-13.63,25.969,0.00044090197395378844,web,0,0
11,16.39,32,0.384,463.6,251.24,6.428,44.83,9.662,2.981,6.08,0.419,-22.509,21.901,0.0012942164654875003,video,0,0
7,4.08,32,0.455,1354.56,199.94,4.464,25.54,7.326,4.333,6.126,0.837,-19.321,27.655,0.00017516517171294927,video,0,0
8,17.92,32,0.871,1488.35,386.7,4.848,46.58,7.778,6.68,10.871,1.326,-20.083,25.787,0.00047301708649482487,video,0,0
20,3.4,32,0.429,267.06,87.28,1.786,21.41,2.688,1.113,2.41,0.013,-14.551,22.78,0.0010219724727141624,iot,0,0
15,13.78,32,0.482,906.43,149.81,3.171,46.11,3.736,5.388,10.97,0.987,-20.196,18.165,0.004002392788860358,web,1,0
5,19.19,32,0.521,1449.48,231.84,5.998,54.5,7.654,2.501,3.327,0.599,-18.755,19.255,0.002640768936670423,video,0,0
19,17.97,32,0.653,871.29,330.33,5.488,42.11,7.638,5.093,9.495,0.742,-17.257,20.138,0.0029384303287224582,video,1,0
6,7.42,32,0.756,1478.6,319.26,5.674,62.82,5.704,4.182,7.327,0.671,-16.565,28.667,0.0001619002594074186,video,1,0
26,12.26,32,0.41,626.13,150.51,3.57,44.62,5.405,3.773,6.922,0.844,-18.892,26.248,0.0003714506587596393,gaming,1,0
30,10.47,32,0.466,1158.36,319.01,5.202,48.52,6.935,4.772,4.953,0.304,-19.175,23.569,0.0005514901968411407,video,0,0
32,1.73,32,0.39,968.27,288.47,4.872,26.41,6.173,2.378,5.578,0.013,-16.649,22.497,0.001059896219669233,video,0,0
6,8.47,32,0.299,680.51,194.51,4.168,30.5,5.26,2.449,4.419,0.176,-19.055,23.122,0.0008318508739317351,gaming,0,0
2,18.09,32,0.427,485.21,159.06,3.278,22.26,4.487,2.795,6.302,0.157,-21.971,23.344,0.0007761003610291128,web,0,0
27,12.13,32,0.836,1130.93,439.88,6.039,47.12,7.018,3.582,6.225,0.812,-17.067,22.172,0.001253199371580428,video,0,0
30,1.11,32,0.607,457.66,176.26,1.02,19.25,1.733,0.822,3.462,0.125,-19.196,22.843,0.0008683008197852619,iot,0,0
10,3.17,32,0.574,842.92,178.56,2.263,20.5,2.146,2.731,6.354,0.514,-20.012,25.179,0.00043725308799832783,web,0,0
13,5.34,32,0.678,974.39,220.16,7.105,41.28,10.626,4.515,8.222,0.544,-19.285,22.977,0.0011330502059641603,video,0,0
14,1.4,32,0.279,594.6,253.64,3.65,34.14,4.819,4.205,6.739,0.445,-16.768,26.228,0.00018334204836724602,web,0,0
26,6.28,32,0.587,1351.61,303.09,4.182,39.53,6.491,4.956,9.051,0.844,-18.652,27.163,0.0002263820940554201,video,0,0
29,12.11,32,0.612,357.23,119.05,1.768,24.93,1.577,2.014,2.755,0.068,-20.151,23.464,0.0006367523259217333,iot,0,0
32,2.94,32,0.291,403.45,157.67,1.329,23.21,1.411,0.189,3.254,0.336,-15.991,27.843,0.00015267517721178755,web,0,0
18,10.01,32,0.904,930.2,346.57,6.288,42.19,9.09,2.549,6.813,0.708,-21.579,22.073,0.0011789561170034684,video,0,0
15,1.53,32,0.604,568.77,254.36,4.751,47.47,6.069,3.619,3.276,0.759,-17.564,26.5,0.0003166225718858223,gaming,0,0
21,3.68,32,0.259,1051.22,313.74,5.322,59.11,6.419,4.843,5.42,1.113,-19.025,24.452,0.0005067785397874046,video,0,0
29,13.18,32,0.733,552.44,244.84,4.267,57.57,5.801,3.322,8.914,0.742,-19.531,20.079,0.0025826547714030224,web,0,0
2,18.8,32,0.503,610.42,104.12,3.861,8.55,6.258,3.879,7.129,0.618,-17.721,22.295,0.0007121143548285651,web,0,0
1,11.84,32,0.54,425.17,46.47,0.884,39.38,0.688,6.251,9.58,0.806,-21.316,26.179,0.0003119045827426307,iot,0,0
19,14.21,32,0.248,957.44,246.56,3.593,25.23,5.243,2.798,6.039,0.239,-20.393,21.71,0.0011792528413537761,video,0,0
8,18.94,32,0.645,126.52,133.91,1.384,8.5,1.283,6.216,10.219,1.096,-20.937,18.879,0.0026069305650554962,iot,0,0
27,14.7,32,0.447,363.42,92.07,1.353,12.05,1.682,2.862,4.686,0.238,-17.663,24.427,0.0005617901621513853,iot,0,0
24,12.88,32,0.297,853.53,272.95,3.005,34.44,3.033,0.938,2.087,0.01,-20.086,22.297,0.00125926952653956,web,0,0
3,4.01,32,0.76,1213.98,281.95,5.401,58.16,5.279,3.755,6.68,0.792,-18.526,23.803,0.0005699750702092612,video,0,0
21,19.15,32,0.809,1051.7,219.38,6.851,77.33,10.282,5.904,7.704,0.901,-20.92,23.158,0.0010829424531889561,video,0,0
21,6.38,32,0.371,580.24,148.96,3.066,31.75,3.165,2.106,3.288,0.342,-20.549,21.605,0.0008467424406872965,gaming,0,0
20,15.92,32,0.931,417.45,157.75,0.835,22.37,1.435,3.51,6.044,0.523,-19.558,24.2,0.0007927032710798103,iot,0,0
31,17.08,32,0.329,594.05,220.08,1.842,29.98,2.689,1.494,3.202,0.561,-17.908,25.065,0.0004396781727030938,web,0,0
1,16.56,32,0.947,831.73,268.81,7.043,70.25,9.851,7.107,11.45,0.906,-18.838,24.903,0.0005439355790111108,video,1,0
17,13.82,32,0.84,743.93,268.75,5.403,60.0,8.386,4.24,6.253,0.956,-20.752,24.44,0.0006964170141226789,gaming,1,0
18,19.38,32,0.635,802.83,275.48,5.32,51.02,5.877,4.034,3.218,0.629,-21.529,21.92,0.001341904373565671,gaming,0,0
2,18.6,32,0.405,330.46,127.13,1.818,7.93,2.125,3.094,7.728,0.354,-17.396,22.758,0.0007563130879624149,iot,0,0
6,3.49,32,0.861,540.5,138.28,1.77,8.79,2.572,3.649,5.242,0.708,-16.701,25.801,0.0003405315560241804,iot,0,0
14,11.29,32,0.444,511.01,188.58,2.372,34.18,2.897,4.417,6.418,0.427,-19.812,22.47,0.0010658644221530943,web,0,0
7,13.16,32,0.604,637.33,223.27,7.22,68.2,9.371,4.843,7.952,1.014,-21.896,22.29,0.0011860374375426408,video,1,0
18,6.06,32,0.806,799.22,243.61,3.61,55.88,5.386,2.505,3.398,0.418,-19.843,23.918,0.0006565235917247118,gaming,1,0
20,2.58,32,0.616,453.53,221.52,2.461,18.66,2.889,3.387,5.852,0.513,-15.635,22.566,0.0008980684244602566,web,0,0
7,9.62,32,0.677,996.95,329.87,6.27,75.55,8.063,6.167,7.41,1.269,-21.262,24.196,0.000434532077632515,video,1,0
14,1.53,32,0.729,561.94,244.54,3.131,46.81,3.114,3.511,5.761,0.281,-18.16,27.886,0.00022789577568835744,web,0,0
16,14.43,32,0.346,747.32,179.47,3.813,22.71,5.304,1.676,5.599,0.404,-21.533,25.578,0.0003324532246878949,web,0,0
8,16.67,32,0.878,201.15,75.4,1.85,23.08,2.417,3.618,8.497,0.577,-22.374,22.431,0.0011257429446282939,iot,0,0
13,16.15,32,0.781,307.59,246.59,3.625,48.61,4.649,4.741,4.077,0.645,-22.553,20.855,0.0013375637571520793,gaming,0,0
26,12.23,32,0.324,622.0,245.32,3.457,28.47,5.37,1.097,5.643,0.446,-16.449,25.6,0.000408321984116696,web,0,0
12,6.77,32,0.51,555.7,187.91,2.424,18.33,3.541,3.953,4.645,0.643,-16.919,25.303,0.00044184851076527296,web,0,0
22,13.75,32,0.621,817.18,207.83,1.434,29.02,1.874,3.738,7.417,1.003,-22.162,22.493,0.001132167219134742,web,0,0
8,9.09,32,0.371,1066.19,226.63,3.173,34.62,4.476,4.938,6.73,0.771,-19.002,22.645,0.0008362546045384021,web,0,0
7,18.54,32,0.774,748.04,163.25,3.544,41.92,4.796,4.68,5.738,0.853,-18.137,20.082,0.0026507548823725023,web,0,0
10,19.1,32,0.508,611.7,198.86,1.783,14.4,2.616,2.243,7.505,0.684,-19.953,21.255,0.0016861934200286177,web,0,0
11,5.93,32,0.9,1272.9,236.06,3.786,48.45,4.393,3.909,5.552,1.327,-20.697,21.729,0.0013678394403665577,web,0,0
6,14.44,32,0.404,402.91,103.3,0.616,12.3,0.1,3.01,4.164,0.541,-20.675,21.867,0.0008196968911671258,iot,0,0
31,12.63,32,0.227,692.45,286.98,4.501,46.4,5.449,4.421,8.451,0.653,-19.999,24.457,0.0005847203634134895,gaming,0,0
17,16.61,32,0.453,218.4,125.05,1.374,42.01,1.32,4.422,8.325,0.799,-20.617,22.409,0.0010440759636651238,iot,0,0
21,6.24,32,0.255,1243.2,118.51,4.405,40.92,4.67,2.399,7.597,0.46,-21.508,25.637,0.00027788684644802916,video,0,0
6,18.56,32,0.702,708.45,181.01,4.158,51.99,4.248,4.074,9.048,0.57,-21.87,24.848,0.0006170432468958178,video,1,0
13,5.64,32,0.414,856.74,241.64,4.691,53.14,6.686,3.518,9.069,0.535,-16.615,28.614,0.00015389269725693547,video,0,0
27,18.8,32,0.824,1304.0,253.78,4.679,36.24,6.524,4.504,5.405,0.757,-20.561,21.443,0.0020238185125930255,video,0,0
7,7.95,32,0.721,452.68,131.68,3.375,47.1,3.956,3.695,5.751,0.603,-17.988,24.292,0.0004948043480590505,gaming,0,0
18,15.36,32,0.643,707.74,307.8,4.167,36.02,6.517,4.096,7.075,0.69,-20.344,24.475,0.0005364067486506621,video,1,0
9,10.29,32,0.885,695.84,228.96,2.765,32.99,4.071,4.526,6.842,1.179,-20.276,25.915,0.00032079768458201217,gaming,0,0
6,6.4,32,0.284,1066.73,304.6,5.938,42.42,5.514,4.462,8.224,0.812,-19.84,31.601,4.0747784027119894e-05,video,0,0
9,9.4,32,0.536,790.93,79.25,1.748,15.19,2.268,5.174,6.939,0.87,-18.66,25.188,0.0005122624144962962,web,0,0
12,8.68,32,0.513,1007.75,263.18,5.529,38.95,7.954,3.592,4.878,0.486,-18.602,22.972,0.0009787267924886843,video,1,0
7,13.51,32,0.622,692.8,161.56,3.84,34.2,5.19,5.253,6.672,0.618,-19.528,20.19,0.0025304247979337576,web,0,0
2,14.08,32,0.478,621.16,219.69,4.165,44.86,5.216,5.0,7.464,0.796,-18.485,20.948,0.0015461959310231932,gaming,1,0
5,2.35,32,0.338,675.3,270.44,6.009,41.97,6.848,5.431,7.398,0.353,-12.823,27.269,0.00020165032385946076,gaming,0,0
23,14.26,32,0.706,672.19,199.81,2.786,32.15,2.716,1.315,6.979,0.384,-20.524,18.023,0.00515464491654149,web,0,0
22,17.72,32,0.92,548.4,235.89,7.49,67.68,8.779,7.2,11.251,0.89,-22.782,19.456,0.003977747920530214,video,1,0
16,19.43,32,0.565,462.83,143.8,1.514,20.95,1.619,3.106,7.649,0.778,-18.923,20.599,0.001460820394485857,iot,0,0
26,2.42,32,0.522,174.77,110.02,0.636,3.25,1.426,2.792,6.348,0.614,-18.696,28.818,0.00015840311505272618,iot,0,0
8,13.93,32,0.212,1150.4,219.0,7.997,58.32,11.324,5.785,7.878,0.706,-20.279,21.244,0.0009307335325918997,video,0,0
32,4.75,32,0.675,561.81,228.77,5.271,34.9,6.167,1.915,5.723,0.284,-15.709,25.708,0.0004152713847320557,gaming,0,0
1,4.79,32,0.738,228.06,304.12,5.446,62.17,6.671,4.617,4.718,0.677,-18.005,29.237,0.0001251346329583753,gaming,0,0
31,11.26,32,0.726,827.65,143.49,1.974,35.26,2.878,3.709,5.107,0.575,-19.055,30.348,0.00011597622488817057,web,0,0
25,16.88,32,0.719,1222.59,297.33,4.865,48.69,6.55,3.543,5.884,0.379,-21.517,23.87,0.000518813877200783,video,1,0
6,14.35,32,0.731,694.33,225.2,3.134,33.74,5.758,2.948,6.115,0.727,-22.957,23.94,0.0007467639390001372,gaming,0,0
3,12.2,32,0.448,222.44,97.8,1.173,27.78,2.569,2.523,7.734,0.435,-17.828,23.466,0.00047613992826713855,iot,0,0
4,3.04,32,0.663,573.2,261.88,5.526,56.89,7.655,5.63,8.841,0.47,-15.211,24.18,0.0005272320083685776,web,1,0
25,19.22,32,0.265,277.86,97.68,0.381,0.0,1.153,2.937,6.297,0.25,-20.889,24.895,0.0003546715000836875,iot,0,0
15,5.53,32,0.364,741.56,334.58,5.021,41.65,7.839,4.979,8.686,0.807,-18.055,24.149,0.0006833594429513248,video,1,0
17,9.6,32,0.372,616.41,319.95,3.584,42.5,4.364,3.031,3.418,0.777,-16.383,26.682,0.0002842621714260362,video,0,0
11,1.21,32,0.425,1112.13,172.83,5.958,32.26,9.081,3.07,4.814,0.679,-18.403,27.999,0.00016915624423080776,video,0,0
21,6.89,32,0.566,949.21,275.57,4.866,42.2,6.057,4.091,8.698,0.65,-18.512,27.27,0.00023612469720714227,web,0,0
15,16.44,32,0.332,876.57,228.48,2.397,29.42,3.14,3.614,8.729,0.613,-20.284,22.359,0.0010307014086634089,web,0,0
24,8.05,32,0.518,876.99,233.19,3.876,35.36,5.603,2.89,5.779,0.536,-15.023,25.338,0.0004849362443176238,web,0,0
27,19.12,32,0.522,341.89,148.23,5.542,37.44,5.598,3.58,6.358,0.726,-18.978,22.253,0.0008943112231393939,web,0,0
17,1.73,32,0.598,285.21,88.85,1.542,18.37,1.181,2.174,3.952,0.381,-17.311,25.36,0.00032626706519666316,iot,0,0
9,17.27,32,0.541,886.82,301.85,3.972,40.62,4.446,4.528,7.098,0.832,-18.784,24.077,0.0006061812359946392,web,0,0
12,5.47,32,0.765,883.04,191.61,6.015,57.58,6.381,3.809,4.673,0.688,-18.761,28.355,0.00017021777175058449,video,0,0
16,6.56,32,0.739,80.61,112.83,2.071,33.34,1.611,2.569,6.912,0.364,-20.167,23.821,0.0006161235898772317,iot,0,0
11,12.83,32,0.4,678.8,128.94,5.152,44.95,6.652,3.756,7.891,0.446,-19.195,25.027,0.00036418118975871513,web,0,0
28,16.06,32,0.42,142.19,129.4,0.723,24.0,0.5,1.138,4.031,0.155,-19.697,23.187,0.0007051308663957816,iot,0,0
29,17.91,32,0.812,1133.97,345.21,6.397,70.72,6.594,5.216,8.534,0.837,-22.475,18.901,0.002749905460443784,video,0,0
4,14.82,32,0.263,828.27,330.12,2.722,40.6,3.27,4.148,5.949,0.677,-20.536,24.189,0.0004165306214490654,video,0,0
4,8.09,32,0.536,298.88,74.65,0.137,5.45,0.1,1.398,6.479,0.542,-17.204,22.929,0.000643101244324525,iot,0,0
30,5.61,32,0.311,503.71,233.89,3.296,40.07,4.191,1.709,2.98,0.352,-19.495,28.656,0.0001065165799070485,web,0,0
25,12.18,32,0.588,479.29,104.54,2.064,22.43,3.414,3.008,5.974,0.655,-16.424,25.517,0.0003890842017077908,iot,0,0
9,6.01,32,0.934,582.58,335.79,3.919,42.78,5.528,5.728,8.718,1.019,-19.145,25.519,0.0005166594453581946,gaming,0,0
1,17.03,32,0.623,394.37,191.39,3.727,42.4,5.581,5.881,9.447,0.556,-20.227,20.432,0.0019059161559168455,gaming,0,0
18,14.96,32,0.897,671.06,193.8,4.271,36.57,5.898,5.773,7.093,1.095,-19.054,23.364,0.0007201586493557694,web,1,0
6,11.84,32,0.325,518.3,156.72,3.348,38.2,4.952,3.043,4.565,0.507,-20.202,20.004,0.0013675089611720427,web,0,0
31,14.54,32,0.25,883.51,227.51,4.783,33.44,5.545,3.163,6.46,0.388,-15.51,25.838,0.00022010707155511078,web,0,0
24,1.45,32,0.724,702.54,163.03,2.985,47.03,3.833,1.924,3.643,0.315,-14.541,27.595,0.00017462931083387528,web,0,0
7,2.57,32,0.49,851.35,229.53,1.8,16.25,2.925,3.359,8.958,0.842,-16.163,23.157,0.0008714368901614225,web,0,0
13,14.13,32,0.778,438.1,92.52,1.511,30.16,1.675,3.448,3.865,0.302,-19.25,21.932,0.0011344854638531924,iot,0,0
20,10.49,32,0.71,1104.34,292.49,6.667,53.61,9.285,5.8,6.435,0.871,-20.203,23.993,0.0007244892127973584,video,1,0
10,19.34,32,0.409,888.7,213.73,2.594,46.78,3.36,3.702,4.234,0.725,-19.303,23.016,0.0005525727434301125,web,0,0
22,19.99,32,0.497,476.01,133.76,1.363,22.19,2.286,1.509,5.615,0.359,-20.48,22.685,0.0007603713568419302,iot,0,0
5,6.34,32,0.83,343.98,216.66,3.676,44.04,3.75,4.643,4.443,0.739,-17.828,23.648,0.0007943785556845532,web,0,0
10,5.15,32,0.743,941.14,414.32,3.42,33.2,4.3,2.178,5.105,0.566,-15.789,25.902,0.00041681665368392375,video,0,0
20,19.73,32,0.746,759.93,305.57,5.902,63.07,8.012,5.656,8.641,0.705,-21.963,20.859,0.0018084527769059162,gaming,1,0
22,5.65,32,0.9,966.38,183.16,4.449,36.96,6.325,4.149,8.438,0.753,-18.474,26.509,0.0002505512258350314,web,0,0
3,2.65,32,0.606,359.99,166.07,1.916,30.43,2.522,1.823,2.396,0.45,-15.787,25.288,0.00040069178810521813,iot,0,0
17,12.34,32,0.378,483.2,126.54,1.311,18.55,1.607,2.787,7.874,0.471,-18.384,22.711,0.0006321847054710394,iot,0,0
29,12.89,32,0.828,304.78,250.58,4.686,54.15,4.475,4.822,7.551,0.257,-17.461,26.658,0.0002574167257729888,gaming,0,0
15,16.3,32,0.268,637.8,157.29,2.726,35.63,2.993,3.66,4.491,0.435,-18.834,22.024,0.0007444241095018058,web,0,0
27,12.73,32,0.54,878.17,214.95,4.2,45.39,4.063,2.886,7.938,0.446,-19.047,25.51,0.0005074189887143965,web,0,0
30,8.76,32,0.645,728.65,282.76,6.092,62.46,6.221,3.516,6.32,0.438,-13.993,26.917,0.00025338101467420223,video,0,0
29,19.86,32,0.653,345.15,98.37,1.451,38.14,2.549,5.236,7.609,0.769,-19.962,23.361,0.0006805204538905461,iot,1,0
5,9.1,32,0.521,761.42,179.86,3.596,29.01,3.137,5.529,7.614,0.734,-19.807,28.447,0.00015768964932785798,web,0,0
31,5.36,32,0.416,572.12,233.79,3.902,28.83,5.665,2.299,4.512,0.522,-18.418,26.118,0.00032028190774134266,gaming,0,0
22,10.47,32,0.81,912.5,254.08,5.599,49.42,8.482,4.691,8.688,0.521,-19.033,21.787,0.0016183741844299241,video,1,0
3,14.76,32,0.692,1029.15,135.68,3.722,27.24,5.903,2.971,3.409,0.395,-19.634,23.144,0.0006016480435792852,web,0,0
27,7.82,32,0.267,625.08,226.77,4.258,27.95,4.369,3.132,5.297,0.936,-15.621,28.075,0.00019727142638601092,gaming,0,0
3,11.91,32,0.729,241.31,99.18,0.992,19.48,0.618,3.449,4.274,0.249,-17.066,21.876,0.0014670633765947992,iot,0,0
9,9.56,32,0.456,521.46,152.76,4.668,76.48,5.488,5.192,7.993,0.847,-16.912,28.086,0.0001785233676420364,gaming,0,0
11,17.65,32,0.308,351.79,201.04,4.069,28.45,5.843,3.1,4.092,0.491,-17.874,19.092,0.0018926356240091613,gaming,0,0
7,19.23,32,0.802,302.76,214.53,3.929,26.58,4.573,3.237,7.847,0.638,-19.754,18.098,0.003535523690360658,gaming,1,0
